cian_id,city,street,lat,lon,price_sq,area,floor,kitchen_area,bathroom_type,balconies,renovation,is_apartment,rooms,ceiling_height,house_floors,house_wall_type,lifts,freight_lifts,time_on_foot_to_subway,build_year
295290557,Москва,улица Спортивная,55.501804,37.568911,204691.358024691,40.5,17,10,1 раздельный,1,Косметический,False,1,,17,Кирпичный,2,,8,2013
295292899,Москва,улица Петра Романова,55.706665,37.682961,328358.208955224,33.5,3,8,,1,,False,1,,5,,,,4,
295318495,Москва,Ярцевская улица,55.735079,37.406747,327777.777777778,36,6,8,1 раздельный,,Косметический,False,1,,12,Кирпичный,1,,4,1963
295331496,Москва,улица Петра Романова,55.709272,37.678065,383333.333333333,30,6,0,1 раздельный,1,Косметический,False,1,"2,65",8,Кирпичный,,,2,1960
295365032,Москва,улица Театральная,55.500545,37.56618,231250,32,3,6,,,,False,1,,5,,,,8,
295406723,Москва,Амурская улица,55.812965,37.783105,292553.191489362,37.6,4,8,1 раздельный,1,Косметический,False,1,,9,Кирпичный,1,,4,1978
295420469,Москва,улица Спортивная,55.500667,37.570186,210810.810810811,37,1,9,1 раздельный,,Косметический,False,1,"2,51",9,Кирпичный,1,,7,1982
295430054,Москва,улица Космонавтов,55.821765,37.65426,381578.947368421,38,10,10,,,,False,1,,14,,,,12,
295467557,Москва,11-я Парковая улица,55.804061,37.807288,311526.479750779,32.1,4,5.5,1 раздельный,1,Косметический,,1,"2,7",6,Кирпичный,,,2,1962
295508807,Москва,Дмитровский проезд,55.808265,37.56883,372023.80952381,33.6,7,0,1 раздельный,1,Косметический,False,1,"2,7",9,,1,,5,1970
295527550,Москва,Мурманский проезд,55.808376,37.620402,324858.757062147,35.4,2,0,,0,,False,1,,5,,,,17,
295670928,Москва,улица Генерала Глаголева,55.783924,37.461688,351681.957186544,32.7,5,9,1 раздельный,1,Косметический,False,1,"2,6",17,,2,,4,2000
295707149,Москва,Севастопольский проспект,55.67323,37.590425,378472.222222222,28.8,5,0,,1,,False,1,,5,,,,4,
295793229,Москва,Ленинградский проспект,55.794725,37.546794,477272.727272727,44,1,13,1 раздельный,0,Косметический,False,1,"3,4",6,Кирпичный,1,,10,1937
278600879,Москва,улица Павла Андреева,55.720509,37.618066,407554.671968191,50.3,3,16.4,1 совмещенный,,Евроремонт,False,1,,8,Кирпичный,1,,10,1927
294129214,Москва,улица Буракова,55.761244,37.733383,324324.324324324,37,2,8,1 раздельный,,Евроремонт,False,1,"3,2",5,Кирпичный,,,13,1958
294562061,Москва,Дербеневская набережная,55.720393,37.651807,486381.322957199,25.7,4,5.5,1 совмещенный,,Дизайнерский,False,1,"2,64",9,Кирпичный,1,,3,1961
288579610,Москва,улица Куусинена,55.789922,37.509487,419354.838709677,31,1,8,1 раздельный,0,Дизайнерский,False,1,3,4,Кирпичный,,,6,1955
292588809,Москва,улица Пресненский Вал,55.770163,37.567321,522598.870056497,35.4,6,9.2,,,,False,1,,9,,,,12,
293217930,Москва,Малая Ботаническая улица,55.832181,37.585727,360335.195530726,35.8,5,9,1 совмещенный,1,Дизайнерский,False,1,"2,9",5,,,,6,1958
293277425,Москва,Нахимовский проспект,55.66962,37.588781,389221.556886228,33.4,9,7,,1,,False,1,,14,,,,4,
294855604,Москва,Кутузовский проспект,55.749066,37.567887,727848.101265823,31.6,8,5.7,1 совмещенный,1,Дизайнерский,False,1,"2,8",9,,1,,11,1965
295049422,Москва,Дербеневская набережная,55.720393,37.651807,511627.906976744,43,4,17,1 совмещенный,1,Дизайнерский,False,1,"2,64",9,Кирпичный,1,,3,1961
295092293,Москва,Бутырская улица,55.794993,37.58376,453846.153846154,32.5,7,7,1 совмещенный,0,Дизайнерский,False,1,"2,64",9,Кирпичный,1,,2,1964
291053620,Москва,переулок Печатников,55.767261,37.625136,536231.884057971,34.5,1,5,1 раздельный,,Дизайнерский,,1,"2,8",3,Кирпичный,,,4,1917
291795693,Москва,Большая Пироговская улица,55.729321,37.565802,663573.085846868,43.1,3,7.6,,0,,False,1,,6,,,,12,
292408397,Москва,5-я Парковая улица,55.798728,37.788306,350148.367952522,33.7,5,7.3,1 раздельный,,Дизайнерский,,1,3,5,Кирпичный,,,3,1951
292776027,Москва,улица Строителей,55.687147,37.539545,556451.612903226,37.2,8,9.2,1 раздельный,1,Дизайнерский,False,1,"3,2",8,Кирпичный,1,,5,1954
294494067,Москва,Тверская улица,55.763478,37.606595,498437.5,32,8,5,"1 совмещенный, 1 раздельный",0,Дизайнерский,False,1,2,8,Кирпичный,1,,2,1940
294602176,Москва,Покровский бульвар,55.75398,37.647127,640326.975476839,36.7,1,0,,,,False,1,,5,,,,11,
295336512,Москва,улица Екатерины Будановой,55.731571,37.429393,352830.188679245,53,5,10,,,,,1,,5,,,,14,
295348471,Москва,улица Ферсмана,55.696509,37.574552,450000,30,3,6,1 раздельный,1,Дизайнерский,False,1,"2,48",5,Кирпичный,,,4,1958
295372730,Москва,2-й Хорошевский проезд,55.772912,37.533894,367847.411444142,36.7,4,0,,0,,False,1,,5,,,,3,
295678020,Москва,Гольяновская улица,55.775388,37.709838,425714.285714286,35,2,9,1 раздельный,0,Дизайнерский,False,1,"3,1",5,Кирпичный,,,3,1953
294608276,Москва,Петровско-Разумовский проезд,55.799158,37.568767,401929.260450161,31.1,3,6,1 совмещенный,1,Дизайнерский,,1,"2,65",5,Кирпичный,,,12,1962
294714180,Москва,Люблинская улица,55.711691,37.731901,333957.219251337,37.4,3,8,1 совмещенный,1,Дизайнерский,,1,3,4,Кирпичный,,,5,1953
294716072,Москва,Волоколамское шоссе,55.817835,37.464823,448028.673835126,55.8,11,14,,0,,False,1,,17,,,,3,
294732641,Москва,Новоостаповская улица,55.718172,37.667905,330661.375661376,37.8,1,8.1,1 совмещенный,0,Дизайнерский,,1,3,8,Кирпичный,2,,9,1952
294790617,Москва,Васильевская улица,55.770978,37.587281,567142.857142857,35,9,10,1 совмещенный,1,Дизайнерский,,1,,9,Кирпичный,1,,9,1959
294813466,Москва,Судостроительная улица,55.687949,37.690264,436065.540983607,30.5,9,5,1 совмещенный,1,Дизайнерский,False,1,"2,64",9,Кирпичный,1,,4,1969
294835925,Москва,улица Черняховского,55.807375,37.537254,367021.276595745,37.6,2,0,,1,,False,1,,5,,,,9,
294882017,Москва,улица Дружбы,55.712193,37.521255,428899.082568807,43.6,4,13.7,1 совмещенный,1,Дизайнерский,False,1,"2,8",9,Кирпичный,1,,6,1960
294891229,Москва,Рязанский проспект,55.715576,37.799796,355555.555555556,31.5,9,0,,1,,,1,,9,,,,5,
294900046,Москва,улица Малая Грузинская,55.763012,37.571866,731070.496083551,38.3,8,10,1 совмещенный,1,Дизайнерский,,1,"2,8",9,Кирпичный,1,,6,1971
295011835,Москва,Большой Кондратьевский переулок,55.771925,37.583212,608552.631578947,30.4,3,5.3,,1,,False,1,,9,,,,7,
295058188,Москва,Тучковская улица,55.747424,37.509837,569105.691056911,24.6,2,5.6,1 совмещенный,,Дизайнерский,False,1,"2,7",9,,1,,4,1965
295070663,Москва,улица Школьная,55.520879,37.212809,208974.358974359,39,2,9.9,1 совмещенный,1,Дизайнерский,False,1,"2,8",4,Кирпичный,,,15,2014
295138345,Москва,улица Кашенкин Луг,55.824253,37.598366,400000,30,4,6,1 совмещенный,1,Дизайнерский,False,1,"2,8",5,,,,10,1959
295151211,Москва,проспект Маршала Жукова,55.776978,37.495518,303896.103896104,38.5,4,10,,1,,False,1,,4,,,,8,
295185991,Москва,2-я Рощинская улица,55.709277,37.612605,425000,30,2,7,1 совмещенный,0,Дизайнерский,False,1,"2,64",9,Кирпичный,1,,4,1966
295276064,Москва,Нагорная улица,55.680534,37.606927,368285.714285714,35,2,6.2,1 совмещенный,0,Дизайнерский,False,1,"2,75",9,Кирпичный,1,,15,1964
295278624,Москва,Большая Пироговская улица,55.729321,37.565802,663573.085846868,43.1,3,7.6,"1 совмещенный, 1 раздельный",,Дизайнерский,False,1,,6,Кирпичный,1,,6,1961
295284755,Москва,Сиреневый бульвар,55.802917,37.770178,311428.571428571,35,8,7,,1,,False,1,,9,,,,4,
295363116,Москва,улица Паршина,55.788586,37.462694,426666.666666667,30,7,5,1 совмещенный,1,Дизайнерский,,1,"2,64",9,Кирпичный,1,,6,1966
295377894,Москва,улица Нильса Бора,55.518295,37.395257,250415.584415584,38.5,1,11.4,1 совмещенный,0,Дизайнерский,False,1,"3,1",3,Кирпичный,,,20,2016
295424035,Москва,Шарикоподшипниковская улица,55.722188,37.666207,291229.773462783,30.9,1,0,,,,True,1,,9,,,,12,
295524295,Москва,Снежная улица,55.850176,37.644962,371428.571428571,35,6,5.3,1 совмещенный,1,Дизайнерский,,1,"2,7",9,Кирпичный,1,,9,1967
295615848,Москва,Халтуринская улица,55.801642,37.725191,431893.687707641,30.1,6,6,1 совмещенный,1,Дизайнерский,False,1,"2,7",9,Кирпичный,1,,3,1972
295672803,Москва,Коптевская улица,55.835311,37.520563,347682.119205298,30.2,1,7,,0,,False,1,,5,,,,5,
295737535,Москва,переулок Даев,55.769935,37.636724,657142.857142857,35,4,9.5,1 совмещенный,0,Дизайнерский,False,1,,9,Кирпичный,1,,6,1965
295798498,Москва,Ленинградский проспект,55.786981,37.558697,458823.529411765,34,2,7.2,Совмещенный,1,Дизайнерский,False,1,2.7,5,Кирпичный,,,3,1957
294851389,Москва,бульвар Маршала Рокоссовского,55.814381,37.720906,297027.027027027,37,3,8.3,1 раздельный,1,Евроремонт,,1,"2,9",5,Монолитный,,,7,1960
295263930,Москва,улица Петра Романова,55.709272,37.678065,383333.333333333,30,6,5.2,1 раздельный,1,Евроремонт,,1,"2,7",8,Кирпичный,1,,7,1960
279798584,Москва,улица Николаева,55.755282,37.567159,607476.635514019,32.1,6,0,,1,,False,1,,9,,,,13,
292858336,Москва,Ангарская улица,55.872501,37.513547,267500,40,8,8,1 совмещенный,,Евроремонт,False,1,"2,74",14,Кирпичный,1,1,5,2003
293567482,Москва,Коптевский бульвар,55.83119,37.529987,333333.333333333,33,5,5.8,,1,,False,1,,5,,,,4,
293610476,Москва,улица Матросская Тишина,55.791906,37.694073,435483.870967742,31,2,6,1 совмещенный,0,Евроремонт,False,1,"3,2",4,Кирпичный,2,,13,1927
293886353,Москва,Нагорная улица,55.680534,37.606927,368571.428571429,35,2,6,1 совмещенный,0,Евроремонт,False,1,,9,Кирпичный,1,,15,1964
293942059,Москва,проезд Шокальского,55.886175,37.672307,284829.721362229,32.3,2,6.5,1 совмещенный,,Евроремонт,,1,"2,64",9,Кирпичный,1,1,4,1971
294612903,Москва,Большая Филевская улица,55.742372,37.479007,446666.666666667,30,3,5.5,1 совмещенный,1,Евроремонт,,1,"2,5",5,,,,6,1960
294817653,Москва,Кастанаевская улица,55.738561,37.493452,428571.428571429,28.7,2,7,,0,,False,1,,9,,,,9,
294911388,Москва,улица Гарибальди,55.676301,37.539437,432692.307692308,31.2,7,5.1,1 совмещенный,1,Евроремонт,False,1,"2,5",10,Кирпичный,1,,16,1963
295204521,Москва,3-й Павловский переулок,55.718344,37.630149,454545.454545455,35.2,6,9,,1,,False,1,,9,,,,13,
295774249,Москва,7-я Кожуховская улица,55.709464,37.675864,369127.516778524,29.8,1,6,1 совмещенный,0,Евроремонт,,1,"2,7",9,Кирпичный,1,1,12,1964
